인증업체코드,인증분야,인증분야명,name,lng,ltd,주소,전화
1351,1,위생등급제,쌈촌명일점,127.1555519,37.5541908,서울특별시 강동구 동남로75길 13  (명일동은현빌딩 2층)201호,
1352,1,위생등급제,놀부부대찌개 고덕역점,127.1554731,37.55331874,서울특별시 강동구 동남로75길 13-21 (명일동),02-428-8882
1353,1,위생등급제,(주)어번그룹 바토스 신사점,127.0223036,37.52302285,서울특별시 강남구 압구정로12길 14 지상3층 (신사동),
1354,2,채식메뉴음식점,개성에프앤비,127.0248427,37.52484597,서울특별시 강남구 압구정로20길 7 (신사동지상2층),02-542-7317
1355,1,위생등급제,봄봄 산나물자연밥상 &amp; 참치의 味,127.1222405,37.51367416,서울특별시 송파구 위례성대로 92 (방이동1층),02-421-7710
1356,1,위생등급제,채식이야기,127.1237551,37.48563329,서울특별시 송파구 송파대로20길 10 지상1층 (문정동),02-402-6668
1357,1,위생등급제,툇마루밥상,127.123257,37.48798003,서울특별시 송파구 송파대로22길 13 1층 (문정동),02-409-6979
1358,1,위생등급제,어독도참치,127.120093,37.494885,서울특별시 송파구 송파대로28길 27 101동 101102호 (가락동 성원상떼빌),02-449-3737
1359,1,위생등급제,하우스 본 오스티엄,127.030242,37.52693864,서울특별시 강남구 압구정로32길 11 지하2층 B201B202B203호 (신사동),02-512-1636
1360,1,위생등급제,곽만근 갈비탕,127.0941122,37.50645945,서울특별시 송파구 백제고분로27길 40 지상1층 (삼전동),
1361,6,먹을만큼적당히,부산회집,127.1039777,37.51852103,서울특별시 송파구 올림픽로35길 94 (신천동장미C상가 234호),02-418-4624
1362,7,안심식육판매소,(주)농협유통둔촌점,127.1359786,37.52475229,서울특별시 강동구 양재대로 1330 둔촌종합상가 지하1층,02-487-6662
1363,1,위생등급제,농협안심한우마을길동사거리집,127.1387221,37.53277161,서울특별시 강동구 양재대로 1422 (둔촌동(1층)),02-484-9209
1364,1,위생등급제,한우천지,127.1418747,37.54384295,서울특별시 강동구 양재대로 1547 (천호동 1층 2층),
1365,1,위생등급제,황도바지락칼국수,127.1501754,37.53684814,서울특별시 강동구 천호대로 1256 (둔촌동(행정구역개편)),02-484-6554
1366,1,위생등급제,크리스탈파라다이스웨딩부페,127.1336797,37.53478485,서울특별시 강동구 천호대로 1102,02-477-7700
1367,1,위생등급제,씨제이푸드빌(주)빕스강동역점,127.1326622,37.53524731,서울특별시 강동구 천호대로 1092 (성내동SK허브진2층),02-472-2997
1368,1,위생등급제,솜리,127.1244314,37.53886027,서울특별시 강동구 천호대로 1005 (천호동현대백화점12층),02-2225-7866
1369,6,먹을만큼적당히,놀부 유황오리진흙구이,127.0782681,37.5052961,서울특별시 송파구 도곡로 450 지상1층 (잠실동),02-425-5292
1370,1,위생등급제,놀부 유황오리진흙구이,127.0782681,37.5052961,서울특별시 송파구 도곡로 450 지상1층 (잠실동),02-425-5292
1371,6,먹을만큼적당히,소미연,127.1071695,37.50087651,서울특별시 송파구 가락로 100 지상1층 (석촌동),02-421-2686
1372,1,위생등급제,황금소 거여점,127.1446216,37.49433494,서울특별시 송파구 거마로 11 지상1층 (거여동),02-408-1289
1373,1,위생등급제,24시뼈다귀탕,127.0837691,37.50530314,서울특별시 송파구 백제고분로 154 (잠실동),02-417-4686
1374,4,저염실천음식점,논현삼계탕,127.1100204,37.50776117,서울특별시 송파구 백제고분로 409 지상1층2층 (송파동),02-418-3377
1375,1,위생등급제,군산오징어,127.0970028,37.50628412,서울특별시 송파구 삼학사로 101 (삼전동 지상 123층),02-413-2046
1376,1,위생등급제,밀정원,127.0935699,37.50687074,서울특별시 송파구 석촌호수로 150 (삼전동지하1층-지상1층),02-2203-9383
1377,1,위생등급제,소연,127.0557393,37.51172764,서울특별시 강남구 봉은사로84길 24-2 (삼성동지상12층),02-558-4490
1378,6,먹을만큼적당히,곰바위,127.0586464,37.51493741,서울특별시 강남구 봉은사로97길 16 (삼성동 외2필 지하2층~지상2층),
1379,6,먹을만큼적당히,종로김밥,127.0552093,37.51088815,서울특별시 강남구 삼성로104길 7 (삼성동1층),
1380,2,채식메뉴음식점,샐러디언,127.0558074,37.51211323,서울특별시 강남구 삼성로108길 20 지상1층 (삼성동),
1381,1,위생등급제,용수산,127.0019993,37.49352604,서울특별시 서초구 동광로49길 7,02-596-0336
1382,1,위생등급제,일품헌,127.0391707,37.48448065,서울특별시 서초구 남부순환로 2634-27 가동 1층2층 (양재동 성원빌딩),
1383,1,위생등급제,(주)스시로한국,127.0191614,37.5157505,서울특별시 서초구 강남대로 605 2층 (잠원동 휴먼타워),02-516-7715
1384,1,위생등급제,솔토,127.0113395,37.49267136,서울특별시 서초구 서초대로  270,02-521-5292
1385,1,위생등급제,선궁,127.0129209,37.48255828,서울특별시 서초구 반포대로 22 평화빌딩 지하1층,02-597-1397
1386,1,위생등급제,레드브릭(Redbrick),126.9993622,37.4978617,서울특별시 서초구 서래로6길 17,02-591-7878
1387,2,채식메뉴음식점,한우촌돼지마을,127.0346633,37.49803321,서울특별시 강남구 논현로85길 43 (역삼동지하1층),02-565-5505
1388,2,채식메뉴음식점,역삼민들레,127.0368621,37.49874614,서울특별시 강남구 논현로85길 5-6 (역삼동지상12층),02-558-8513
1389,6,먹을만큼적당히,산야로,127.0348097,37.50159395,서울특별시 강남구 테헤란로25길 15-5 (역삼동지상1층),02-552-3390
1390,1,위생등급제,착한낙지,127.1482918,37.52729992,서울특별시 강동구 동남로 592 (둔촌동),02-484-0071
1391,10,안심마트,(주)지에스리테일 암사점,127.134912,37.54808941,서울특별시 강동구 구천면로 317 (암사동),02-426-9216
1392,1,위생등급제,단지네,127.128794,37.55443926,서울특별시 강동구 올림픽로 821 1층 1호 (암사동),02-427-3318
1393,1,위생등급제,원할머니보쌈족발&amp;박가부대 암사점,127.1290279,37.5535272,서울특별시 강동구 올림픽로 814 (암사동),02-441-5372
1394,1,위생등급제,산삼청각,127.124917,37.49350687,서울특별시 송파구 송이로 151 지상1층 (가락동),02-431-3007
1395,1,위생등급제,송파 풍천장어 직판장,127.1111238,37.51047757,서울특별시 송파구 오금로 148 (송파동지상1층),02-413-6945
1396,1,위생등급제,크래버 대게나라 잠실점,127.113123,37.51011887,서울특별시 송파구 오금로 165 지상1층 (방이동),
1397,1,위생등급제,비사벌 콩나물국밥 거여점,127.1425227,37.4942582,서울특별시 송파구 오금로 479 지상1층 (거여동),
1398,1,위생등급제,더다이닝호수,127.1011114,37.51028113,서울특별시 송파구 잠실로 148 (잠실동 석촌호수 서호(피아니시모) ),02-2042-7544
1399,1,위생등급제,검룡소,127.1216154,37.49368691,서울특별시 송파구 중대로 118 지상123층 (가락동),
1400,1,위생등급제,정통일식 금수사,127.12205,37.49394595,서울특별시 송파구 중대로 124 지상2층3층 (가락동),02-401-2288
1401,6,먹을만큼적당히,금바위감자탕,127.1218009,37.49373717,서울특별시 송파구 중대로 120 (가락동(11)),02-404-3161
1402,1,위생등급제,스쿨스토어 롯데월드 매직아일랜드점,127.0981404,37.51131078,서울특별시 송파구 올림픽로 240 지상12층 (잠실동 롯데월드매직아일랜드내),
1403,1,위생등급제,스시한판 롯데월드점,127.0981404,37.51131078,서울특별시 송파구 올림픽로 240 지하1층 (잠실동 롯데월드 어드벤처 F&amp;B거리),
1404,1,위생등급제,정성한줄,127.0870431,37.51197902,서울특별시 송파구 올림픽로 145 지하1층 A1415-1호 (잠실동),
1405,1,위생등급제,오므토토마토,127.0981404,37.51131078,서울특별시 송파구 올림픽로 240 지상2층 (잠실동 롯데월드어드벤처동 알라딘가든내),
1406,1,위생등급제,본띠아모,127.0981404,37.51131078,서울특별시 송파구 올림픽로 240 지상2층 (잠실동 롯데월드어드벤처동 알라딘가든내),02-3272-1462
1407,1,위생등급제,아리랑,127.0981404,37.51131078,서울특별시 송파구 올림픽로 240 지상3층 (잠실동 롯데월드어드벤쳐내),02-411-3586
1408,1,위생등급제,아모제푸드(주) 푸드캐피탈 잠실점,127.0981404,37.51131078,서울특별시 송파구 올림픽로 240 지하1층 (잠실동 롯데백화점 ),02-2143-7057
1409,1,위생등급제,스시히로바 잠실점,127.0981404,37.51131078,서울특별시 송파구 올림픽로 240 (잠실동롯데백화점 내 지상11층),02-318-1980
1410,1,위생등급제,리스토랑테 알펙(PECK Ristorante Al PECK),127.1044461,37.5137525,서울특별시 송파구 올림픽로 300 (신천동 에비뉴엘 월드타워점 지상6층),02-2185-7700
1411,6,먹을만큼적당히,예원,127.1006103,37.51442618,서울특별시 송파구 올림픽로 269 (신천동롯데캐슬골드 202203호),02-2143-0351
1412,1,위생등급제,경복궁방이점(주)덕용푸드시스템,127.1090325,37.51592158,서울특별시 송파구 올림픽로 348 (방이동2층.3층.4층),02-418-7767
1413,1,위생등급제,올림픽파크텔스카이라운지,127.1155184,37.52034114,서울특별시 송파구 올림픽로 424,02-410-2532
1414,4,저염실천음식점,사조참치(사당역점),126.9835619,37.47669768,서울특별시 서초구 방배천로2길 12 지하1층 (방배동),02-523-6754
1415,10,안심마트,(주)지에스리테일둔촌점,127.1416775,37.52572227,서울특별시 강동구 명일로 74 (둔촌동),02-478-2268
1416,1,위생등급제,암사족발,127.1267455,37.55032212,서울특별시 강동구 상암로 28 (암사동 2층 1호),02-487-8117
1417,1,위생등급제,강호동치킨678성내1호점,0,0,서울특별시 강동구 성내로 19 101호 (성내동 서경빌딩),02-484-6678
1418,1,위생등급제,봉피양,127.1259672,37.51015993,서울특별시 송파구 양재대로71길 5 지상1층 (방이동),02-417-9292
1419,1,위생등급제,미우미우,127.1269556,37.51138064,서울특별시 송파구 양재대로71길 2-27 (방이동지상2층),02-422-2582
1420,4,저염실천음식점,샛집남원추어탕,127.107746,37.51486318,서울특별시 송파구 오금로11길 7-12 (방이동),
1421,1,위생등급제,본가,127.1120271,37.51550071,서울특별시 송파구 오금로11길 44 (방이동),02-424-2880
1422,6,먹을만큼적당히,백제해물,127.1103705,37.51506979,서울특별시 송파구 오금로11길 30 (방이동),02-416-3936
1423,1,위생등급제,현대민물장어,127.108825,37.51323318,서울특별시 송파구 오금로13길 10 (방이동),02-415-0124
1424,1,위생등급제,열두바구니,127.1232635,37.53045697,서울특별시 강동구 성내로5길 11 (성내동),02-485-3287
1425,1,위생등급제,신양평해장국,127.1222346,37.52951018,서울특별시 강동구 성내로6길 14-11 (성내동),02-470-3226
1426,1,위생등급제,가장맛있는 족발,127.1221288,37.52842549,서울특별시 강동구 성내로6길 34 1층 (성내동),
1427,1,위생등급제,장가네황제짬뽕,127.1225741,37.52956029,서울특별시 강동구 성내로6길 14-6 (성내동),02-476-1577
1428,14,채식전문음식점,(주)마지,0,0,서울특별시 서초구 동광로 59 1 2층 (방배동),02-536-5228
1429,1,위생등급제,왕배화로,126.9834938,37.47763472,서울특별시 서초구 방배천로 12-9 지상 1층 (방배동),02-585-8744
1430,1,위생등급제,예촌,127.0299447,37.48520055,서울특별시 서초구 서운로  12-1,02-525-0987
1431,1,위생등급제,다빈,126.9880484,37.50176065,서울특별시 서초구 신반포로  31,02-536-5060
1432,1,위생등급제,애슐리 반포점,127.0071934,37.50986288,서울특별시 서초구 잠원로 69 1층 (잠원동),02-2029-9554
1433,1,위생등급제,리미니 강남점,127.0074377,37.50923936,서울특별시 서초구 잠원로 51 지하1층 (잠원동 뉴코아강남점 본관),
1434,1,위생등급제,세븐스프링스 잠원점,127.0068453,37.51272809,서울특별시 서초구 잠원로 94 1층 101호 (잠원동),02-532-7079
1435,6,먹을만큼적당히,본도시락 남부터미널점,127.0162592,37.48586637,서울특별시 서초구 서초중앙로 42 지하 105호 (서초동 블루핀타워 ),02-587-4282
1436,2,채식메뉴음식점,도모니,126.983071,37.48771515,서울특별시 서초구 서초대로1길 15 1층 102호 (방배동),02-535-0536
1437,1,위생등급제,강진수산수산물직판장,127.0471152,37.50321149,서울특별시 강남구 테헤란로52길 6 (역삼동지하1층),02-562-1155
1438,1,위생등급제,판문점부대찌개,127.046637,37.50547861,서울특별시 강남구 테헤란로53길 17 (역삼동),02-565-0180
1439,1,위생등급제,독도참치,127.0821602,37.51090131,서울특별시 송파구 백제고분로7길 29 지상1층 (잠실동),02-418-3703
1440,1,위생등급제,알루메(AL Lume),127.0828873,37.50965381,서울특별시 송파구 백제고분로9길 36 (잠실동),02-421-1126
1441,4,저염실천음식점,원광,127.0900708,37.50519399,서울특별시 송파구 삼전로8길 9 (삼전동),            
1442,6,먹을만큼적당히,본도시락길동점,127.1399658,37.53477757,서울특별시 강동구 진황도로 123 (길동광남캐스빌상가102호),
1443,1,위생등급제,동구밖장작구이,127.1450002,37.52635615,서울특별시 강동구 진황도로 227 (둔촌동),02-487-4040
1444,1,위생등급제,매수사,127.0363543,37.51501845,서울특별시 강남구 언주로130길 11 (논현동),02-517-0445
1445,1,위생등급제,송강,127.0044863,37.48188495,서울특별시 서초구 명달로9길 5 (방배동1층),02-521-2502
1446,1,위생등급제,유천냉면,127.1155808,37.52850416,서울특별시 송파구 강동대로3길 22 (풍납동),02-477-0276
1447,1,위생등급제,신서방,127.1353929,37.49611906,서울특별시 송파구 오금로46길 16 (가락동),02-449-3670
1448,10,안심마트,GS수퍼 송파가락점,127.1330501,37.49372504,서울특별시 송파구 오금로46길 49 (가락동),02-401-4600
1449,1,위생등급제,주문진,127.1281206,37.525954,서울특별시 강동구 성안로3길 27 (성내동12층),02-470-6400
1450,1,위생등급제,대관령 두부마을,127.1245665,37.52755437,서울특별시 강동구 성안로3길 99 (성내동),02-471-1331
1451,1,위생등급제,어회가,126.9275421,37.48505959,서울특별시 관악구 신림동5길 48 (신림동지상1층지하1층),02-887-7904
